upper|lower|rain|month|yr|monthF
4259|20.1|4.5|0|8|1998|8
4260|18.7|7.3|0|8|1998|8
4261|22|8.5|0|8|1998|8
4262|21.8|9.2|0|8|1998|8
4263|22.3|14|1.1|9|1998|9
4264|24.8|11.5|0|9|1998|9
4265|23.3|13.8|24.3|9|1998|9
4266|21.2|9|0|9|1998|9
4267|19.5|14|19.6|9|1998|9
4268|20.3|11|3.8|9|1998|9
4269|20.3|14.5|0.7|9|1998|9
4270|22|14.5|2.3|9|1998|9
4271|21.8|15|0.3|9|1998|9
4272|20.5|14.5|2.6|9|1998|9
4273|19.5|10|0|9|1998|9
4274|17.8|6|2.1|9|1998|9
4275|14.8|5.6|4.5|9|1998|9
4276|15.5|7|0|9|1998|9
4277|16.5|9|1.2|9|1998|9
4278|18.5|8|0.1|9|1998|9
4279|17.8|7|0|9|1998|9
4280|18|8.8|0|9|1998|9
4281|20.5|14|0|9|1998|9
4282|23.5|8.8|0|9|1998|9
4283|21.8|12.5|0|9|1998|9
4284|21.5|11|0|9|1998|9
4285|19|9.5|0|9|1998|9
4286|21.6|10.9|0|9|1998|9
4287|22.2|11.9|0|9|1998|9
4288|22.6|11.6|0|9|1998|9
4289|20.8|13|18.6|9|1998|9
4290|18.5|13.8|2.7|9|1998|9
4291|17.5|11|0|9|1998|9
4292|16.3|12.8|4.5|9|1998|9
4293|18|12.5|7.1|10|1998|10
4294|17.5|9.5|0.1|10|1998|10
4295|14.5|2.5|0|10|1998|10
4296|13.5|7.3|0.4|10|1998|10
4297|14|7|1.1|10|1998|10
4298|12.3|7.8|5.5|10|1998|10
4299|11.5|8.8|0|10|1998|10
4300|13|9|0.2|10|1998|10
4301|11.5|8.5|0|10|1998|10
4302|15|9.5|2.5|10|1998|10
4303|15|9|1.5|10|1998|10
4304|17.8|8.3|0|10|1998|10
4305|15.3|7.8|6|10|1998|10
4306|18|11|0.2|10|1998|10
4307|18|5.6|0.9|10|1998|10
4308|15.2|2.8|0|10|1998|10
4309|17.3|8.7|12.3|10|1998|10
4310|14|-1.5|0|10|1998|10
4311|12.3|0.3|0|10|1998|10
4312|12|2.8|0|10|1998|10
4313|15.8|9.3|3.3|10|1998|10
4314|18.8|14|0|10|1998|10
4315|17.5|14.5|9.8|10|1998|10
4316|17.3|5.8|2.7|10|1998|10
4317|14.8|8.8|19.5|10|1998|10
4318|13.3|5.3|1|10|1998|10
4319|14.3|6.5|4.5|10|1998|10
4320|16|11.5|3.2|10|1998|10
4321|13.3|7|1.8|10|1998|10
4322|12|6.3|1|10|1998|10
4323|10.2|4.3|2.8|10|1998|10
4324|9.6|3.2|30.9|11|1998|11
4325|10.3|3.8|1.2|11|1998|11
4326|10|5.6|13.6|11|1998|11
4327|10|0.8|4.2|11|1998|11
4328|7.9|0|0.2|11|1998|11
4329|10.6|6|2.4|11|1998|11
4330|11.8|2.5|0|11|1998|11
4331|14.7|8|6|11|1998|11
4332|16.5|10.5|7.5|11|1998|11
4333|15.6|7|6.8|11|1998|11
4334|11|-0.3|0|11|1998|11
4335|11.2|2.5|4.4|11|1998|11
4336|10|4.3|0.4|11|1998|11
4337|9|3.4|8.7|11|1998|11
4338|8.6|5|0|11|1998|11
4339|8.5|-0.5|0.1|11|1998|11
4340|7|-3.5|0|11|1998|11
4341|4.8|-2.8|0|11|1998|11
4342|7.3|0.8|0|11|1998|11
4343|9|-2|0|11|1998|11
4344|6.5|-1|0|11|1998|11
4345|6.5|-2|0|11|1998|11
4346|5.8|-1.5|0|11|1998|11
4347|5.8|-3|0|11|1998|11
4348|8.8|5|11.5|11|1998|11
4349|6.3|1.5|0.2|11|1998|11
4350|11|3.3|0.3|11|1998|11
4351|11.8|6.8|0.5|11|1998|11
4352|11.8|0|3.8|11|1998|11
4353|12|1.3|0.2|11|1998|11
4354|7|0.8|0.1|12|1998|12
4355|5|1.8|0|12|1998|12
4356|4.2|0.5|0|12|1998|12
4357|4.2|-2|0.1|12|1998|12
4358|5.5|-2|0|12|1998|12
4359|5.5|-5.5|0|12|1998|12
4360|3.3|-3|0.1|12|1998|12
4361|9|0|0.6|12|1998|12
4362|10.5|0.3|3|12|1998|12
4363|11.5|6|0|12|1998|12
4364|10.3|5.3|6.5|12|1998|12
4365|13.5|6|0.5|12|1998|12
4366|14|7|3.5|12|1998|12
4367|14.3|7|0|12|1998|12
4368|14.4|11.5|1|12|1998|12
4369|8|5|2.5|12|1998|12
4370|11.5|5|0.1|12|1998|12
4371|10|5.5|1.4|12|1998|12
4372|10.5|4|4|12|1998|12
4373|7.8|1.5|0|12|1998|12
4374|5.5|-3.8|0|12|1998|12
4375|6.8|-2|0.5|12|1998|12
4376|9.8|3.8|0.5|12|1998|12
4377|8.7|-0.9|9|12|1998|12
4378|11.5|0.5|2.7|12|1998|12
4379|12.1|4.5|6.1|12|1998|12
4380|13|6|9.9|12|1998|12
4381|10.5|5.5|0.4|12|1998|12
4382|8|0|0.1|12|1998|12
4383|11.5|5.5|0|12|1998|12
4384|12.4|8|2.1|12|1998|12
4385|9.8|6|2.9|1|1999|1
4386|10.5|5.5|5.7|1|1999|1
4387|9.5|3|9.2|1|1999|1
4388|13.5|5.5|4.9|1|1999|1
4389|13.8|9|0.8|1|1999|1
4390|14.3|9|0|1|1999|1
4391|14.8|3|3|1|1999|1
4392|9|2.5|3.8|1|1999|1
4393|7.6|0|5.6|1|1999|1
4394|4.1|0.8|0|1|1999|1
4395|3.8|-2|0|1|1999|1
4396|2.5|-4.2|1.2|1|1999|1
4397|6.8|0.5|9.5|1|1999|1
4398|9|3.5|1.2|1|1999|1
4399|10|4.5|0.3|1|1999|1
4400|11.5|4.8|17.2|1|1999|1
4401|7.8|2.5|0|1|1999|1
4402|8.8|2.5|0|1|1999|1
4403|12|4|7|1|1999|1
4404|12.5|9.8|8.7|1|1999|1
4405|10.8|2|0.9|1|1999|1
4406|5.9|-3.5|0|1|1999|1
4407|3.5|-3|0.1|1|1999|1
4408|9.4|2.5|1.4|1|1999|1
4409|12.5|4.3|0.3|1|1999|1
4410|12.6|3|3.3|1|1999|1
4411|8.8|1.3|6.8|1|1999|1
4412|11.8|2.5|0.3|1|1999|1
4413|11.8|0.5|0.6|1|1999|1
4414|7|1.8|1.3|1|1999|1
4415|7|3|0|2|1999|2
4416|9.5|3.5|0|2|1999|2
4417|9.8|3.8|0|2|1999|2
4418|10.5|7.5|0|2|1999|2
4419|12.5|6.3|0|2|1999|2
4420|9.6|-1.9|0|2|1999|2
4421|8.5|1|3.2|2|1999|2
4422|6|-1.3|0|2|1999|2
4423|3|-3|2|2|1999|2
4424|3.3|-2.5|0|2|1999|2
4425|4.3|-3.5|0|2|1999|2
4426|5|-1.5|0|2|1999|2
4427|7.5|1.5|0|2|1999|2
4428|8|-6.5|1.5|2|1999|2
4429|7.5|-2.5|1.3|2|1999|2
4430|9|3|0.9|2|1999|2
4431|9.3|2.8|0.8|2|1999|2
4432|10|2.6|1.2|2|1999|2
4433|12.1|8.4|1.3|2|1999|2
4434|13.1|6|1.1|2|1999|2
4435|9.6|5.1|1.4|2|1999|2
4436|11.3|2.3|2.3|2|1999|2
4437|7.5|0.5|0|2|1999|2
4438|7.5|1.5|2.1|2|1999|2
4439|6.5|-3|0|2|1999|2
4440|9.5|3|0|2|1999|2
4441|9.8|6|6.4|2|1999|2
4442|10.4|3.8|0|2|1999|2
4443|12|6.5|1.8|3|1999|3
4444|13|10.5|0.7|3|1999|3
4445|15|6.5|5.4|3|1999|3
4446|11.1|4|6.1|3|1999|3
4447|7.5|1|0.1|3|1999|3
4448|5.1|1.5|0.1|3|1999|3
4449|6.2|1.5|1.7|3|1999|3
4450|5|2|3.5|3|1999|3
4451|8|3|0.1|3|1999|3
4452|8.5|-3.3|0|3|1999|3
4453|7.3|-4.5|0|3|1999|3
4454|12.3|2.8|0|3|1999|3
4455|14.5|8|2.9|3|1999|3
4456|13.3|-1.3|0|3|1999|3
4457|12.8|0.3|0|3|1999|3
4458|14.5|-1|0|3|1999|3
4459|15.5|4.8|0|3|1999|3
4460|19.8|4.5|0|3|1999|3
4461|13|3|0|3|1999|3
4462|11|2|0|3|1999|3
4463|10.8|6|0.8|3|1999|3
4464|12.3|4.8|0.3|3|1999|3
4465|11.5|6|0.3|3|1999|3
4466|14.8|7.8|0.7|3|1999|3
4467|11.7|0.8|0|3|1999|3
4468|12.1|3.9|1.2|3|1999|3
4469|11.5|-3|0|3|1999|3
4470|14|-3|0|3|1999|3
4471|15|3|0|3|1999|3
4472|13.6|8.8|1.7|3|1999|3
4473|12.8|8|0.9|3|1999|3
4474|18.8|4|0|4|1999|4
4475|20.8|8.8|0|4|1999|4
4476|17|4|0|4|1999|4
4477|12.5|7.5|0.5|4|1999|4
4478|16.9|10|0|4|1999|4
4479|15.4|9.5|0|4|1999|4
4480|16.8|6.8|0.1|4|1999|4
4481|12.2|4.8|0|4|1999|4
4482|15.6|9|0|4|1999|4
4483|16.5|7.8|0|4|1999|4
4484|15.3|4|0|4|1999|4
4485|13.5|6.8|7.7|4|1999|4
4486|12|4|3.4|4|1999|4
4487|8.8|-4|1.4|4|1999|4
4488|9.3|-3.5|0|4|1999|4
4489|11.2|-2.2|0|4|1999|4
4490|11|-2.2|0|4|1999|4
4491|12.3|0|0.3|4|1999|4
4492|12.5|-0.5|0|4|1999|4
4493|12|4.5|2|4|1999|4
4494|12.3|8.3|11.2|4|1999|4
4495|14|9|3.2|4|1999|4
4496|14|6.3|2.4|4|1999|4
4497|14|5.3|2.1|4|1999|4
4498|15|2.8|0|4|1999|4
4499|16|8.8|6.7|4|1999|4
4500|17.9|9.1|0.4|4|1999|4
4501|19|5.5|0|4|1999|4
4502|19.4|5.7|0|4|1999|4
4503|17.5|1.3|0|4|1999|4
4504|21.3|3.5|0|5|1999|5
4505|20.4|9.8|0|5|1999|5
4506|21.8|4.8|0|5|1999|5
4507|22.8|8.3|0|5|1999|5
4508|19|7.3|0|5|1999|5
4509|18.3|8.3|4|5|1999|5
4510|17.8|4|0|5|1999|5
4511|15.8|8|8.3|5|1999|5
4512|15.8|11.8|1.5|5|1999|5
4513|19.5|11|0.8|5|1999|5
4514|17.3|11|0.8|5|1999|5
4515|17.8|9.5|0.1|5|1999|5
4516|16.5|8.8|2.1|5|1999|5
4517|17.3|9.8|0.7|5|1999|5
4518|17.3|8.8|2.1|5|1999|5
4519|15|3|0.1|5|1999|5
4520|17.5|5.5|0|5|1999|5
4521|15.3|9.8|1.2|5|1999|5
4522|17.8|7.8|1|5|1999|5
4523|23.8|8.5|5.8|5|1999|5
4524|20.8|8.5|0|5|1999|5
4525|17.3|7.5|0|5|1999|5
4526|16.8|9.5|0|5|1999|5
4527|18.8|11|0|5|1999|5
4528|18.4|7|0.4|5|1999|5
4529|17.5|5.8|0|5|1999|5
4530|21.6|6.4|0|5|1999|5
4531|26|14.5|0|5|1999|5
4532|21.3|7.8|0|5|1999|5
4533|25|12.1|8.4|5|1999|5
4534|15.8|9|0.8|5|1999|5
4535|18.5|7.9|0|6|1999|6
4536|23.8|12.5|20.8|6|1999|6
4537|19.3|11.2|4.7|6|1999|6
4538|18.4|10|6.8|6|1999|6
4539|16.9|7.1|0.3|6|1999|6
4540|16.4|8|6.5|6|1999|6
4541|19|7.5|4.1|6|1999|6
4542|17.6|5|4.8|6|1999|6
4543|17.2|5|0|6|1999|6
4544|18.5|4|0|6|1999|6
4545|17|10|0|6|1999|6
4546|17.5|11.5|0.8|6|1999|6
4547|16|6.5|0|6|1999|6
4548|21|8|0|6|1999|6
4549|23|8.5|0|6|1999|6
4550|25.5|8.3|0|6|1999|6
4551|25.6|11.4|0|6|1999|6
4552|20.9|6|0|6|1999|6
4553|23.2|10.5|0|6|1999|6
4554|19.8|13.7|1.3|6|1999|6
4555|18.5|8|0|6|1999|6
4556|16.3|3.5|0|6|1999|6
4557|18.5|10|0|6|1999|6
4558|21.5|6.5|0|6|1999|6
4559|23.6|8.5|0|6|1999|6
4560|23.2|7|0|6|1999|6
4561|26.5|14.4|0.1|6|1999|6
4562|21.3|9.5|1.5|6|1999|6
4563|18.4|12.5|16.5|6|1999|6
4564|17.3|9|13.6|6|1999|6
4565|20|12.3|0.4|7|1999|7
4566|21.5|12.8|0.1|7|1999|7
4567|25.8|17|4.5|7|1999|7
4568|22.5|13|0|7|1999|7
4569|21.3|11.5|0|7|1999|7
4570|23|11|0|7|1999|7
4571|25.8|14.3|13.9|7|1999|7
4572|24.4|13|0|7|1999|7
4573|26.7|15.9|0|7|1999|7
4574|25.8|10.2|0|7|1999|7
4575|27|12.6|0|7|1999|7
4576|27.3|12.5|0|7|1999|7
4577|25|9.5|0|7|1999|7
4578|24.5|12.3|0.1|7|1999|7
4579|19.3|9|0.6|7|1999|7
4580|20|11|0|7|1999|7
4581|21.5|15|0|7|1999|7
4582|25|9.5|0|7|1999|7
4583|28|14|0|7|1999|7
4584|25|15.5|2.6|7|1999|7
4585|23.3|12.5|0.5|7|1999|7
4586|20|10.8|0|7|1999|7
4587|16.5|7.8|0|7|1999|7
4588|25.3|11.5|0|7|1999|7
4589|28.8|12.5|0|7|1999|7
4590|28.8|13.8|0|7|1999|7
4591|23.5|10.2|0|7|1999|7
4592|23|12.8|0|7|1999|7
4593|25.5|12.3|0|7|1999|7
4594|28.5|10.8|0|7|1999|7
4595|29.9|13.2|0|7|1999|7
4596|31|13.3|0|8|1999|8
4597|31.8|12.8|0|8|1999|8
4598|31.5|16.8|2.6|8|1999|8
4599|23.8|11.8|1.7|8|1999|8
4600|26.3|11.7|12|8|1999|8
4601|25|11|0|8|1999|8
4602|26.5|15.8|5.7|8|1999|8
4603|24.8|15.5|7.7|8|1999|8
4604|22.5|14.8|42.5|8|1999|8
4605|20.5|13.3|25.2|8|1999|8
4606|18|9|0.1|8|1999|8
4607|20.1|11.9|0.2|8|1999|8
4608|20.8|11|0.6|8|1999|8
4609|21.4|14.2|0.3|8|1999|8
4610|20.9|11.1|1.1|8|1999|8
4611|20.5|8.5|0|8|1999|8
4612|20|6.5|5.3|8|1999|8
4613|16.3|11.8|8.2|8|1999|8
4614|19.5|11.8|6.3|8|1999|8
4615|20.3|6.3|0|8|1999|8
4616|21.8|5.8|0|8|1999|8
4617|20.3|6.3|0|8|1999|8
4618|19.5|4|0|8|1999|8
4619|22.3|4.5|0|8|1999|8
4620|20.5|6|0.5|8|1999|8
4621|23.5|15.8|5.9|8|1999|8
4622|23.4|11.8|0.1|8|1999|8
4623|21|8.5|0|8|1999|8
4624|24.4|9|0|8|1999|8
4625|23.5|11|0|8|1999|8
4626|22.5|10|0|8|1999|8
4627|22.3|3|0|9|1999|9
4628|24.5|3|0|9|1999|9
4629|26|11|0|9|1999|9
4630|26.8|9.3|0|9|1999|9
4631|27.3|11|0|9|1999|9
4632|27.8|2.5|8.6|9|1999|9
4633|26.5|14.3|0|9|1999|9
4634|23|7.8|0.1|9|1999|9
4635|21.7|10.4|1|9|1999|9
4636|20.9|5.6|0|9|1999|9
4637|24.5|14.6|0|9|1999|9
4638|27.8|8|0|9|1999|9
4639|22.3|6|0|9|1999|9
4640|19.5|10|1.9|9|1999|9
4641|14.5|11|4|9|1999|9
4642|18.4|8.9|11.3|9|1999|9
4643|18.8|8.5|4.4|9|1999|9
4644|19.2|9.5|0.3|9|1999|9
4645|18|14.8|0.4|9|1999|9
4646|18|13.5|22|9|1999|9
4647|16.8|10.5|5.4|9|1999|9
4648|20|12|0.3|9|1999|9
4649|20.1|12.6|17.6|9|1999|9
4650|19.2|14.7|8.1|9|1999|9
4651|19.2|12.6|8.8|9|1999|9
4652|19.6|10.5|1.1|9|1999|9
4653|17.3|11.8|3.5|9|1999|9
4654|18.5|10.5|1.5|9|1999|9
4655|17.6|12.5|0.8|9|1999|9
4656|18|10|6.5|9|1999|9
4657|17.3|9.3|0|10|1999|10
4658|16.5|7.5|7.5|10|1999|10
4659|15|6|0|10|1999|10
4660|15.3|5|0.9|10|1999|10
4661|13.5|-1|0|10|1999|10
4662|14|-1.5|0|10|1999|10
4663|14.3|2.8|0|10|1999|10
4664|15.3|10.8|1.2|10|1999|10
4665|17.5|12|0.1|10|1999|10
4666|17.6|13.5|0.1|10|1999|10
4667|18.5|9.3|0.4|10|1999|10
4668|14|0|0|10|1999|10
4669|15.5|0|0|10|1999|10
4670|16.2|-0.5|0|10|1999|10
4671|16.5|6.5|0|10|1999|10
4672|16|3.5|0|10|1999|10
4673|17|3.5|0|10|1999|10
4674|15|3.8|0|10|1999|10
4675|14|2.8|0|10|1999|10
4676|13.3|4.5|0|10|1999|10
4677|10.3|7.5|12|10|1999|10
4678|14|8|8.3|10|1999|10
4679|15.5|9|10|10|1999|10
4680|15|9|18.3|10|1999|10
4681|12.3|7|6.5|10|1999|10
4682|15.6|4.5|0.1|10|1999|10
4683|15.5|5|0.1|10|1999|10
4684|15.6|6.6|0.1|10|1999|10
4685|16.3|4.9|0.2|10|1999|10
4686|15.1|7.2|0.7|10|1999|10
4687|17.8|9.5|1.5|10|1999|10
4688|16|11.5|0.1|11|1999|11
4689|20.8|9|1.7|11|1999|11
4690|13|5|0|11|1999|11
4691|14.5|4|0|11|1999|11
4692|13.5|7.5|0|11|1999|11
4693|13.6|6|8.4|11|1999|11
4694|11|0.5|0|11|1999|11
4695|11.3|4.8|0.1|11|1999|11
4696|12.4|7|0.3|11|1999|11
4697|13.5|5.8|0|11|1999|11
4698|10.9|5.5|0|11|1999|11
4699|11|3.2|1.6|11|1999|11
4700|10.4|2.6|0|11|1999|11
4701|11.2|5.6|0|11|1999|11
4702|11|3|0.2|11|1999|11
4703|10|3|0.6|11|1999|11
4704|8.5|1.5|2.5|11|1999|11
4705|6|1|3|11|1999|11
4706|6|1.8|0.1|11|1999|11
4707|7.8|2.5|0.3|11|1999|11
4708|6.5|1.5|0.2|11|1999|11
4709|8.3|2|1|11|1999|11
4710|8.3|3.8|0.6|11|1999|11
4711|12|6|0|11|1999|11
4712|13.3|10.5|1.1|11|1999|11
4713|13.5|9|0|11|1999|11
4714|10.8|3.5|4.7|11|1999|11
4715|12.8|4.5|0.1|11|1999|11
4716|13.8|8|3.2|11|1999|11
4717|9.2|-0.2|7.6|11|1999|11
4718|12.8|0|1|12|1999|12
4719|11.6|2.6|0.9|12|1999|12
4720|11.6|4.8|0|12|1999|12
4721|13.6|2|1.6|12|1999|12
4722|8.9|0|0.1|12|1999|12
4723|10.3|0.8|0|12|1999|12
4724|12|8.3|0.5|12|1999|12
4725|11|4.5|1.8|12|1999|12
4726|11|5|5|12|1999|12
4727|8.5|3.5|0|12|1999|12
4728|12.3|4.5|4|12|1999|12
4729|12.5|6.5|4|12|1999|12
4730|8|2|5|12|1999|12
4731|8|-1|2.9|12|1999|12
4732|4|-2.3|0.3|12|1999|12
4733|3.8|-1|0|12|1999|12
4734|9.8|1|0.3|12|1999|12
4735|11.2|0|2.8|12|1999|12
4736|4.1|-3.5|5.4|12|1999|12
4737|0.3|-8.3|0.2|12|1999|12
4738|3.3|-3.8|1.6|12|1999|12
4739|6.5|1.3|0.7|12|1999|12
4740|11.5|4.3|10.6|12|1999|12
4741|10.8|5.3|13.7|12|1999|12
4742|12.5|3.5|16.8|12|1999|12
4743|6.8|1.5|8.2|12|1999|12
4744|8.8|1.3|4.4|12|1999|12
4745|5.5|1.3|0.4|12|1999|12
4746|4.5|-0.5|0|12|1999|12
4747|5.6|-0.5|1.5|12|1999|12
4748|8|3|9.5|12|1999|12
4749|9|4|2|1|2000|1
4750|10.3|4|0|1|2000|1
4751|11|6|0.3|1|2000|1
4752|11.3|2.5|5.8|1|2000|1
4753|9.3|-0.5|0.9|1|2000|1
4754|11.4|4.6|1.2|1|2000|1
4755|10.5|3|0|1|2000|1
4756|10.8|4|2.6|1|2000|1
4757|8.8|-1.5|0|1|2000|1
4758|6.5|-5.5|0.2|1|2000|1
4759|8|-5|0|1|2000|1
4760|10|7|0|1|2000|1
4761|8|1.3|3.5|1|2000|1
4762|4.6|-2.5|0|1|2000|1
4763|5.5|0.9|0.4|1|2000|1
4764|6.3|-4.4|0|1|2000|1
4765|6|-1.8|0|1|2000|1
4766|7.3|1.8|0|1|2000|1
4767|7.5|3.5|0|1|2000|1
4768|7.5|-3.5|0|1|2000|1
4769|5|0.5|0|1|2000|1
4770|8.5|2.5|0.2|1|2000|1
4771|7.8|-0.3|0.1|1|2000|1
4772|7.3|-2|0|1|2000|1
4773|6|-4.5|0|1|2000|1
4774|3|-1.8|0|1|2000|1
4775|5.5|-6.5|0|1|2000|1
4776|4.8|-2.3|0|1|2000|1
4777|11.3|4|1.8|1|2000|1
4778|13|10|0.1|1|2000|1
4779|13.3|9.8|0|1|2000|1
4780|13|8.3|0.3|2|2000|2
4781|10.5|4.3|8.6|2|2000|2
4782|9.5|2.5|0.1|2|2000|2
4783|9.5|4.3|0.2|2|2000|2
4784|10.8|6.3|0|2|2000|2
4785|11.5|6|0|2|2000|2
4786|11.8|4|1.4|2|2000|2
4787|10.5|6.5|3.6|2|2000|2
4788|13.8|4|0.7|2|2000|2
4789|10.3|6|1.1|2|2000|2
4790|10.5|0.9|3.7|2|2000|2
4791|10|1.3|5.3|2|2000|2
4792|9.1|4|1.2|2|2000|2
4793|9.3|-4.5|0|2|2000|2
4794|10.3|2.8|2.8|2|2000|2
4795|8.8|1|1.2|2|2000|2
4796|7.5|1|0|2|2000|2
4797|10|2|2.8|2|2000|2
4798|10.5|5|0.7|2|2000|2
4799|9.3|-3.5|0|2|2000|2
4800|9|0.5|1|2|2000|2
4801|9.5|-3.5|0|2|2000|2
4802|9.5|-0.3|0.1|2|2000|2
4803|11.6|6.6|0.1|2|2000|2
4804|10.6|1.1|18.7|2|2000|2
4805|9.5|-3.8|0|2|2000|2
4806|10.5|0|0|2|2000|2
4807|12.5|5.7|6.7|2|2000|2
4808|10.2|4.5|4.8|2|2000|2
4809|9.8|2.3|5.3|3|2000|3
4810|8.5|0.5|1|3|2000|3
4811|11|4.8|8|3|2000|3
4812|10|-1|0.2|3|2000|3
4813|7.5|-1.8|0|3|2000|3
4814|10|4.3|0|3|2000|3
4815|11.3|8|0|3|2000|3
4816|14|10|0|3|2000|3
4817|14.1|10.6|0|3|2000|3
4818|15.5|10.1|0|3|2000|3
4819|14.4|7|0|3|2000|3
4820|12.6|0.1|0|3|2000|3
4821|14.5|3.3|0|3|2000|3
4822|14|8.5|0|3|2000|3
4823|12.8|1|0|3|2000|3
4824|12|2.5|0|3|2000|3
4825|11.8|7|0|3|2000|3
4826|10.3|7|0|3|2000|3
4827|11.3|-0.5|0|3|2000|3
4828|13|-1.5|0|3|2000|3
4829|13.8|-1.3|0|3|2000|3
4830|15|-1|0|3|2000|3
4831|15.8|3|0|3|2000|3
4832|15.8|5.8|1.7|3|2000|3
4833|13.8|4|0.1|3|2000|3
4834|11.3|-2.5|1.4|3|2000|3
4835|11.3|2|1.6|3|2000|3
4836|10.6|3.4|1.1|3|2000|3
4837|8.3|3|1.2|3|2000|3
4838|6.8|4.3|0.2|3|2000|3
4839|8|3|0|3|2000|3
4840|10.5|0|0|4|2000|4
4841|11.5|6.5|1.8|4|2000|4
4842|13.8|7.3|20.5|4|2000|4
4843|8.8|0.8|24.2|4|2000|4
4844|6.3|1.8|2.7|4|2000|4
4845|10.5|-3|0.2|4|2000|4
4846|11.5|-2|0|4|2000|4
4847|15.3|-2.5|0|4|2000|4
4848|17|5.5|2.4|4|2000|4
4849|15|2|0|4|2000|4
4850|13|-0.1|1|4|2000|4
4851|7.3|0.3|7.6|4|2000|4
4852|4.9|3.8|8.3|4|2000|4
4853|8.3|2.8|0.7|4|2000|4
4854|10|1.7|14.5|4|2000|4
4855|10|-1.3|2.9|4|2000|4
4856|12.8|5.3|3.4|4|2000|4
4857|12.3|5|8.3|4|2000|4
4858|11.8|4.8|8.7|4|2000|4
4859|15.8|9.3|4.3|4|2000|4
4860|13.4|7|5.2|4|2000|4
4861|15.1|6|3.3|4|2000|4
4862|15.3|4.5|0.1|4|2000|4
4863|15.3|4|0|4|2000|4
4864|15.5|9|6|4|2000|4
4865|14.3|8.8|3.3|4|2000|4
4866|14.6|4.4|0.1|4|2000|4
4867|15.5|6.7|2.4|4|2000|4
4868|13.8|7.6|7.6|4|2000|4
4869|18.5|2.3|0|4|2000|4
4870|17.8|6|0|5|2000|5
4871|17.5|7.8|0|5|2000|5
4872|15.5|7.5|0|5|2000|5
4873|11.3|7.3|0|5|2000|5
4874|13.3|6.5|0|5|2000|5
4875|21|7|0|5|2000|5
4876|25.8|10|0|5|2000|5
4877|23.8|9.8|4.4|5|2000|5
4878|19.8|8.8|0|5|2000|5
4879|23.8|12|0|5|2000|5
4880|19|10|3.5|5|2000|5
4881|16.5|7.5|1.5|5|2000|5
4882|19.8|7.5|0|5|2000|5
4883|24.3|7.5|0|5|2000|5
4884|25.8|13.8|1|5|2000|5
4885|26.3|12|0|5|2000|5
4886|21.8|10|0|5|2000|5
4887|14.7|6.5|1.3|5|2000|5
4888|15.4|8.8|1.3|5|2000|5
4889|14.5|1.7|1.9|5|2000|5
4890|16.6|7.5|12.2|5|2000|5
4891|16.5|6.5|0.3|5|2000|5
4892|18|10.8|0|5|2000|5
4893|15.8|8.8|2.4|5|2000|5
4894|17|8|1.6|5|2000|5
4895|15.8|9.5|0.3|5|2000|5
4896|14.3|5.5|19.2|5|2000|5
4897|14.3|4.5|31|5|2000|5
4898|15.2|5.3|6.4|5|2000|5
4899|17|7|2.1|5|2000|5
4900|16.8|2.5|0|5|2000|5
4901|18.5|11|1.1|6|2000|6
4902|16.3|11.8|0|6|2000|6
4903|19|10.3|0|6|2000|6
4904|23.5|10.3|0|6|2000|6
4905|17|7.8|0|6|2000|6
4906|16.5|7|0|6|2000|6
4907|17.8|7|1.2|6|2000|6
4908|19.8|11|0|6|2000|6
4909|22.1|9.5|0.6|6|2000|6
4910|19.1|6.8|2|6|2000|6
4911|19.3|10|0|6|2000|6
4912|18.5|10.8|0|6|2000|6
4913|24|13.3|0|6|2000|6
4914|22|13.5|0|6|2000|6
4915|21.5|14.3|0|6|2000|6
4916|20.5|10.3|0|6|2000|6
4917|23.3|10.5|0|6|2000|6
4918|25.3|10.8|0|6|2000|6
4919|30.5|15.8|0|6|2000|6
4920|30|12.8|1|6|2000|6
4921|21.3|14.5|3.8|6|2000|6
4922|19|12.1|0|6|2000|6
4923|17.5|11.5|3.3|6|2000|6
4924|18|8.5|0|6|2000|6
4925|16|7.3|0|6|2000|6
4926|17.8|11|0.1|6|2000|6
4927|19.6|7|0|6|2000|6
4928|22.3|8.5|0|6|2000|6
4929|21.5|13|0|6|2000|6
4930|21.5|13|5|6|2000|6
4931|22|13.5|0|7|2000|7
4932|21.3|12.5|1.4|7|2000|7
4933|22|11.3|0|7|2000|7
4934|23.3|12.8|0|7|2000|7
4935|17.8|12.8|11.8|7|2000|7
4936|18|9.5|0.1|7|2000|7
4937|22.4|12.5|1|7|2000|7
4938|17.6|9|0|7|2000|7
4939|17.5|12.8|0.6|7|2000|7
4940|18|11.3|4.4|7|2000|7
4941|15.7|7.5|12.1|7|2000|7
4942|17|5.5|0|7|2000|7
4943|19.5|13|4.5|7|2000|7
4944|20.5|12.3|1|7|2000|7
4945|16.6|8.5|0|7|2000|7
4946|18.8|6.4|0|7|2000|7
4947|19|5|0|7|2000|7
4948|23|7.5|0|7|2000|7
4949|24.5|9.5|0|7|2000|7
4950|24|10|0|7|2000|7
4951|24.6|10|0|7|2000|7
4952|26.7|12.1|0|7|2000|7
4953|22.6|11.9|0|7|2000|7
4954|19.3|12|0|7|2000|7
4955|16|11|0|7|2000|7
4956|20.3|11.3|0|7|2000|7
4957|23.5|12.5|0|7|2000|7
4958|23.5|13|0|7|2000|7
